review_id,date,title,device,market_code,version,language,country,rating,text,product_name,product_id,publisher_id,publisher_name
0b113557-a4ea-41cf-baf5-cba8a5617ff0,2023-12-11,,android-all,google-play,,ko,,5,우아한화면,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
2b9b6db5-2f4d-4560-b76e-a79e0cf6fe5c,2023-12-11,,android-all,google-play,1.55.5,en,,5,잼있게하고있어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
3ebff91d-0d29-4af1-931b-b73334e8c7ac,2023-12-11,,android-all,google-play,1.55.5,ko,,5,시작하면 멈출 수 없어요.,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
4b281eaf-a634-4849-9747-437016145843,2023-12-11,,android-all,google-play,1.55.5,ko,,1,운빨ㅈㅁㄱ,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
538da086-3c59-45b5-8f11-5af70c853e91,2023-12-11,,android-all,google-play,1.55.5,ko,,4,그냥 저냥 괜찮은 듯. 렙은 드럽게 안오름,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
96bdc740-0a68-4ad7-98b4-7219db307a65,2023-12-11,,android-all,google-play,1.55.5,en,,5,굿굿,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
007864f8-dc2c-48c0-8034-47ea61fc003c,2023-12-10,,android-all,google-play,1.55.5,ko,,4,시작한지 얼마 안되서... 일단 머 무난하네요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
1d193a68-2fdc-4b38-a992-ea3a0fdd6938,2023-12-10,,android-all,google-play,1.55.5,ko,,5,재미있는 게임,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
46b6ebd8-2413-4db8-82a9-be772ee4200b,2023-12-10,,android-all,google-play,1.55.5,en,,5,껄껄껄,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
68862b09-b33e-415c-889f-24178362ea70,2023-12-10,,android-all,google-play,1.55.5,ko,,1,만날천날 아이디 쳐잠궈서 찾느라고 시간다보내네,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
99e64e7b-f05b-4d77-8f70-7e909a54862e,2023-12-10,,android-all,google-play,1.55.5,ko,,5,시간잘감,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
ad57b3f0-70a5-4c00-a35b-92fabf2be108,2023-12-10,,android-all,google-play,1.55.5,en,,5,햘만함ㅇㅇ,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
c0972bd8-208e-4cd3-aa67-a91a14ca74d0,2023-12-10,,android-all,google-play,1.51.4,ko,,1,뽑기 포기 쓰레기중에 쓰레기,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
d21c4cbb-202e-4758-9bf6-0d6939e4e8b1,2023-12-10,,android-all,google-play,1.55.5,en,,5,👍,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
3e1f0c62-76fb-4c7f-884b-9f7c4fc14adb,2023-12-09,,android-all,google-play,1.55.5,ko,,5,재미있어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
